# Force βfL, Rxyy^2, Persistence Length λ
8.4213e-01,    5.8930e-01,    4.0000e+00
8.4992e-01,    5.8886e-01,    4.0000e+00
8.5779e-01,    5.8841e-01,    4.0000e+00
8.6573e-01,    5.8796e-01,    4.0000e+00
8.7375e-01,    5.8750e-01,    4.0000e+00
8.8184e-01,    5.8703e-01,    4.0000e+00
8.9000e-01,    5.8655e-01,    4.0000e+00
8.9824e-01,    5.8607e-01,    4.0000e+00
9.0656e-01,    5.8558e-01,    4.0000e+00
9.1495e-01,    5.8508e-01,    4.0000e+00
9.2343e-01,    5.8457e-01,    4.0000e+00
9.3198e-01,    5.8405e-01,    4.0000e+00
9.4060e-01,    5.8353e-01,    4.0000e+00
9.4931e-01,    5.8299e-01,    4.0000e+00
9.5810e-01,    5.8245e-01,    4.0000e+00
9.6697e-01,    5.8190e-01,    4.0000e+00
9.7593e-01,    5.8134e-01,    4.0000e+00
9.8496e-01,    5.8078e-01,    4.0000e+00
9.9408e-01,    5.8020e-01,    4.0000e+00
1.0033e+00,    5.7961e-01,    4.0000e+00
1.0126e+00,    5.7902e-01,    4.0000e+00
1.0219e+00,    5.7842e-01,    4.0000e+00
1.0314e+00,    5.7780e-01,    4.0000e+00
1.0410e+00,    5.7718e-01,    4.0000e+00
1.0506e+00,    5.7655e-01,    4.0000e+00
1.0603e+00,    5.7591e-01,    4.0000e+00
1.0701e+00,    5.7526e-01,    4.0000e+00
1.0801e+00,    5.7459e-01,    4.0000e+00
1.0901e+00,    5.7392e-01,    4.0000e+00
1.1001e+00,    5.7324e-01,    4.0000e+00
1.1103e+00,    5.7255e-01,    4.0000e+00
1.1206e+00,    5.7185e-01,    4.0000e+00
1.1310e+00,    5.7113e-01,    4.0000e+00
1.1415e+00,    5.7041e-01,    4.0000e+00
1.1520e+00,    5.6968e-01,    4.0000e+00
1.1627e+00,    5.6893e-01,    4.0000e+00
1.1735e+00,    5.6817e-01,    4.0000e+00
1.1843e+00,    5.6741e-01,    4.0000e+00
1.1953e+00,    5.6663e-01,    4.0000e+00
1.2064e+00,    5.6584e-01,    4.0000e+00
1.2175e+00,    5.6504e-01,    4.0000e+00
1.2288e+00,    5.6423e-01,    4.0000e+00
1.2402e+00,    5.6340e-01,    4.0000e+00
1.2517e+00,    5.6257e-01,    4.0000e+00
1.2632e+00,    5.6172e-01,    4.0000e+00
1.2749e+00,    5.6086e-01,    4.0000e+00
1.2867e+00,    5.5999e-01,    4.0000e+00
1.2987e+00,    5.5910e-01,    4.0000e+00
1.3107e+00,    5.5821e-01,    4.0000e+00
1.3228e+00,    5.5730e-01,    4.0000e+00
1.3351e+00,    5.5638e-01,    4.0000e+00
1.3474e+00,    5.5544e-01,    4.0000e+00
1.3599e+00,    5.5450e-01,    4.0000e+00
1.3725e+00,    5.5354e-01,    4.0000e+00
1.3852e+00,    5.5257e-01,    4.0000e+00
1.3980e+00,    5.5158e-01,    4.0000e+00
1.4110e+00,    5.5058e-01,    4.0000e+00
1.4240e+00,    5.4957e-01,    4.0000e+00
1.4372e+00,    5.4855e-01,    4.0000e+00
1.4505e+00,    5.4751e-01,    4.0000e+00
