# Force βfL, Rxyy^2, Persistence Length λ
1.6817e+00,    1.4346e-01,    1.2500e-01
1.6973e+00,    1.4341e-01,    1.2500e-01
1.7130e+00,    1.4337e-01,    1.2500e-01
1.7289e+00,    1.4332e-01,    1.2500e-01
1.7449e+00,    1.4328e-01,    1.2500e-01
1.7611e+00,    1.4323e-01,    1.2500e-01
1.7774e+00,    1.4319e-01,    1.2500e-01
1.7938e+00,    1.4314e-01,    1.2500e-01
1.8104e+00,    1.4309e-01,    1.2500e-01
1.8272e+00,    1.4304e-01,    1.2500e-01
1.8441e+00,    1.4299e-01,    1.2500e-01
1.8612e+00,    1.4294e-01,    1.2500e-01
1.8784e+00,    1.4289e-01,    1.2500e-01
1.8958e+00,    1.4283e-01,    1.2500e-01
1.9134e+00,    1.4278e-01,    1.2500e-01
1.9311e+00,    1.4272e-01,    1.2500e-01
1.9489e+00,    1.4267e-01,    1.2500e-01
1.9670e+00,    1.4261e-01,    1.2500e-01
1.9852e+00,    1.4255e-01,    1.2500e-01
2.0036e+00,    1.4249e-01,    1.2500e-01
2.0221e+00,    1.4243e-01,    1.2500e-01
2.0409e+00,    1.4237e-01,    1.2500e-01
2.0598e+00,    1.4231e-01,    1.2500e-01
2.0788e+00,    1.4225e-01,    1.2500e-01
2.0981e+00,    1.4218e-01,    1.2500e-01
2.1175e+00,    1.4212e-01,    1.2500e-01
2.1371e+00,    1.4205e-01,    1.2500e-01
2.1569e+00,    1.4199e-01,    1.2500e-01
2.1769e+00,    1.4192e-01,    1.2500e-01
2.1970e+00,    1.4185e-01,    1.2500e-01
2.2174e+00,    1.4178e-01,    1.2500e-01
2.2379e+00,    1.4171e-01,    1.2500e-01
2.2586e+00,    1.4163e-01,    1.2500e-01
2.2795e+00,    1.4156e-01,    1.2500e-01
2.3006e+00,    1.4148e-01,    1.2500e-01
2.3219e+00,    1.4141e-01,    1.2500e-01
2.3434e+00,    1.4133e-01,    1.2500e-01
2.3651e+00,    1.4125e-01,    1.2500e-01
2.3870e+00,    1.4117e-01,    1.2500e-01
2.4091e+00,    1.4108e-01,    1.2500e-01
2.4314e+00,    1.4100e-01,    1.2500e-01
2.4539e+00,    1.4092e-01,    1.2500e-01
2.4767e+00,    1.4083e-01,    1.2500e-01
2.4996e+00,    1.4074e-01,    1.2500e-01
2.5227e+00,    1.4065e-01,    1.2500e-01
2.5461e+00,    1.4056e-01,    1.2500e-01
2.5697e+00,    1.4047e-01,    1.2500e-01
2.5934e+00,    1.4038e-01,    1.2500e-01
2.6175e+00,    1.4028e-01,    1.2500e-01
2.6417e+00,    1.4018e-01,    1.2500e-01
2.6662e+00,    1.4009e-01,    1.2500e-01
2.6908e+00,    1.3999e-01,    1.2500e-01
2.7157e+00,    1.3988e-01,    1.2500e-01
2.7409e+00,    1.3978e-01,    1.2500e-01
2.7663e+00,    1.3968e-01,    1.2500e-01
2.7919e+00,    1.3957e-01,    1.2500e-01
2.8177e+00,    1.3946e-01,    1.2500e-01
2.8438e+00,    1.3935e-01,    1.2500e-01
2.8702e+00,    1.3924e-01,    1.2500e-01
2.8967e+00,    1.3913e-01,    1.2500e-01
2.9235e+00,    1.3901e-01,    1.2500e-01
2.9506e+00,    1.3889e-01,    1.2500e-01
2.9779e+00,    1.3878e-01,    1.2500e-01
3.0055e+00,    1.3865e-01,    1.2500e-01
3.0333e+00,    1.3853e-01,    1.2500e-01
3.0614e+00,    1.3841e-01,    1.2500e-01
3.0898e+00,    1.3828e-01,    1.2500e-01
3.1184e+00,    1.3815e-01,    1.2500e-01
3.1472e+00,    1.3802e-01,    1.2500e-01
3.1764e+00,    1.3789e-01,    1.2500e-01
3.2058e+00,    1.3776e-01,    1.2500e-01
3.2355e+00,    1.3762e-01,    1.2500e-01
3.2654e+00,    1.3748e-01,    1.2500e-01
3.2957e+00,    1.3734e-01,    1.2500e-01
3.3262e+00,    1.3720e-01,    1.2500e-01
3.3570e+00,    1.3705e-01,    1.2500e-01
3.3881e+00,    1.3691e-01,    1.2500e-01
3.4194e+00,    1.3676e-01,    1.2500e-01
3.4511e+00,    1.3661e-01,    1.2500e-01
3.4830e+00,    1.3645e-01,    1.2500e-01
3.5153e+00,    1.3630e-01,    1.2500e-01
3.5478e+00,    1.3614e-01,    1.2500e-01
3.5807e+00,    1.3598e-01,    1.2500e-01
3.6138e+00,    1.3581e-01,    1.2500e-01
3.6473e+00,    1.3565e-01,    1.2500e-01
3.6811e+00,    1.3548e-01,    1.2500e-01
3.7151e+00,    1.3531e-01,    1.2500e-01
3.7495e+00,    1.3514e-01,    1.2500e-01
3.7843e+00,    1.3497e-01,    1.2500e-01
3.8193e+00,    1.3479e-01,    1.2500e-01
3.8546e+00,    1.3461e-01,    1.2500e-01
3.8903e+00,    1.3443e-01,    1.2500e-01
3.9264e+00,    1.3424e-01,    1.2500e-01
3.9627e+00,    1.3405e-01,    1.2500e-01
3.9994e+00,    1.3386e-01,    1.2500e-01
4.0364e+00,    1.3367e-01,    1.2500e-01
4.0738e+00,    1.3348e-01,    1.2500e-01
4.1115e+00,    1.3328e-01,    1.2500e-01
4.1496e+00,    1.3308e-01,    1.2500e-01
4.1880e+00,    1.3288e-01,    1.2500e-01
4.2268e+00,    1.3267e-01,    1.2500e-01
4.2659e+00,    1.3246e-01,    1.2500e-01
4.3054e+00,    1.3225e-01,    1.2500e-01
4.3453e+00,    1.3204e-01,    1.2500e-01
4.3855e+00,    1.3182e-01,    1.2500e-01
4.4261e+00,    1.3160e-01,    1.2500e-01
4.4671e+00,    1.3138e-01,    1.2500e-01
4.5085e+00,    1.3115e-01,    1.2500e-01
4.5502e+00,    1.3092e-01,    1.2500e-01
4.5923e+00,    1.3069e-01,    1.2500e-01
4.6348e+00,    1.3046e-01,    1.2500e-01
4.6778e+00,    1.3022e-01,    1.2500e-01
4.7211e+00,    1.2998e-01,    1.2500e-01
4.7648e+00,    1.2974e-01,    1.2500e-01
4.8089e+00,    1.2949e-01,    1.2500e-01
4.8534e+00,    1.2925e-01,    1.2500e-01
4.8984e+00,    1.2899e-01,    1.2500e-01
4.9437e+00,    1.2874e-01,    1.2500e-01
4.9895e+00,    1.2848e-01,    1.2500e-01
5.0357e+00,    1.2822e-01,    1.2500e-01
5.0823e+00,    1.2796e-01,    1.2500e-01
5.1294e+00,    1.2769e-01,    1.2500e-01
5.1768e+00,    1.2742e-01,    1.2500e-01
5.2248e+00,    1.2715e-01,    1.2500e-01
5.2731e+00,    1.2688e-01,    1.2500e-01
5.3220e+00,    1.2660e-01,    1.2500e-01
5.3712e+00,    1.2631e-01,    1.2500e-01
5.4210e+00,    1.2603e-01,    1.2500e-01
5.4712e+00,    1.2574e-01,    1.2500e-01
5.5218e+00,    1.2545e-01,    1.2500e-01
5.5729e+00,    1.2516e-01,    1.2500e-01
5.6245e+00,    1.2486e-01,    1.2500e-01
5.6766e+00,    1.2456e-01,    1.2500e-01
5.7292e+00,    1.2426e-01,    1.2500e-01
5.7822e+00,    1.2395e-01,    1.2500e-01
5.8358e+00,    1.2364e-01,    1.2500e-01
5.8898e+00,    1.2333e-01,    1.2500e-01
5.9443e+00,    1.2301e-01,    1.2500e-01
5.9994e+00,    1.2270e-01,    1.2500e-01
6.0549e+00,    1.2237e-01,    1.2500e-01
6.1110e+00,    1.2205e-01,    1.2500e-01
